date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:54:05	548/548	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:05%20GMT	https://www.dana.id/webAssets/build/_assets/slick-MU5EZO5G.woff	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/slick-MU5EZO5G.woff	(from https://www.dana.id/webAssets/build/_assets/index-FIWDRNKZ.css)
06:54:05	548/548	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:05%20GMT	https://www.dana.id/webAssets/build/_assets/slick-NKQ64RRA.ttf	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/slick-NKQ64RRA.ttf	(from https://www.dana.id/webAssets/build/_assets/index-FIWDRNKZ.css)
06:54:06	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22868-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/slick-7CK47X3J.svg	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/slick-7CK47X3J.svg	(from https://www.dana.id/webAssets/build/_assets/index-FIWDRNKZ.css)
06:54:06	2069/2069	---M-Z	200	added ('OK')	text/css	etag:W/%22815-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-MLJ4BOIL.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-MLJ4BOIL.css	(from https://www.dana.id/personal/digital-wallet)
06:54:06	3768/3768	---M-Z	200	added ('OK')	text/css	etag:W/%22eb8-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-O3VCTAMP.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-O3VCTAMP.css	(from https://www.dana.id/personal/digital-wallet)
06:54:07	132/132	---M-Z	200	added ('OK')	text/css	etag:W/%2284-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-YXWK25SG.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-YXWK25SG.css	(from https://www.dana.id/personal/digital-wallet)
06:54:07	2026/2026	---M-Z	200	added ('OK')	text/css	etag:W/%227ea-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-6IEKM37I.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-6IEKM37I.css	(from https://www.dana.id/personal/digital-wallet)
06:54:07	2515/2515	---M-Z	200	added ('OK')	text/css	etag:W/%229d3-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-BXLTH3SL.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-BXLTH3SL.css	(from https://www.dana.id/personal/digital-wallet)
06:54:07	17414/17414	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:07%20GMT	https://www.dana.id/personal/ak.m	C:/My%20Web%20Sites/danaaa/www.dana.id/personal/ak.m	(from https://www.dana.id/personal/digital-wallet)
06:54:08	17414/17414	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:07%20GMT	https://www.dana.id/personal/ak.t	C:/My%20Web%20Sites/danaaa/www.dana.id/personal/ak.t	(from https://www.dana.id/personal/digital-wallet)
06:54:08	47896/47896	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:08%20GMT	https://www.dana.id/personal/digital-wallet?lng=en	C:/My%20Web%20Sites/danaaa/www.dana.id/personal/digital-wallet6dc5.html	(from https://www.dana.id/personal/digital-wallet)
06:54:08	1079190/1079190	---M--	200	added ('OK')	image/png	etag:%22F2BBAB0D0AEAE0EA59E223AC2D4A253B%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/hero.png	(from https://www.dana.id/personal/digital-wallet)
06:54:09	69468/69468	---M--	200	added ('OK')	image/png	etag:%22F624256EB34E5597BA35F5BB51512804%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/device.png	(from https://www.dana.id/personal/digital-wallet)
06:54:09	171104/171104	---M--	200	added ('OK')	image/png	etag:%2279AD65CB8C22B6879AB345568C55A6E9%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/access-wallet.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/access-wallet.png	(from https://www.dana.id/personal/digital-wallet)
06:54:09	218454/218454	---M--	200	added ('OK')	image/png	etag:%22605A97CB84299B5B7EF7F0BED7371969%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/save-cards.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/save-cards.png	(from https://www.dana.id/personal/digital-wallet)
06:54:09	232589/232589	---M--	200	added ('OK')	image/png	etag:%22A295935F8AA92B3C3835DFF2B9FBC8F1%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/protected-wallet.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/protected-wallet.png	(from https://www.dana.id/personal/digital-wallet)
06:54:10	111740/111740	---M--	200	added ('OK')	image/png	etag:%2291E6095B618DEB5FFA8C5F18A9F576D5%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/dana-protection.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/wallet/dana-protection.png	(from https://www.dana.id/personal/digital-wallet)
06:54:10	1616044/1616044	---M--	200	added ('OK')	image/png	etag:%22916929DFACFF6823CCBD83197170B1C6%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-hero.png	(from https://www.dana.id/personal/digital-wallet)
06:54:10	121096/121096	---M--	200	added ('OK')	image/png	etag:%22588664CC3675C7F4B4E8CF0D4C108476%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-device.png	(from https://www.dana.id/personal/digital-wallet)
06:54:10	374365/374365	---M--	200	added ('OK')	image/png	etag:%226A507206E6FEF64CC57A11FC1FFB90A9%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-cards.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-cards.png	(from https://www.dana.id/personal/digital-wallet)
06:54:10	155303/155303	---M--	200	added ('OK')	image/png	etag:%2230150AAE8FB63047B1AC91400B550695%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-overseas.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/qris/qris-overseas.png	(from https://www.dana.id/personal/digital-wallet)
06:54:11	949032/949032	---M--	200	added ('OK')	image/png	etag:%22C9FC835F18C6299FEB139DAEC8DC5181%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-hero.png	(from https://www.dana.id/personal/digital-wallet)
06:54:11	47543/47543	---M--	200	added ('OK')	image/png	etag:%2203A0554EC08813C987B90B67388946AB%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-device.png	(from https://www.dana.id/personal/digital-wallet)
06:54:11	43574/43574	---M--	200	added ('OK')	image/png	etag:%22931FB3EDAA4BF55A9D84AE77BD89C996%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-anywhere.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-anywhere.png	(from https://www.dana.id/personal/digital-wallet)
06:54:11	69708/69708	---M--	200	added ('OK')	image/png	etag:%223BDF5813C408326E5D320F95C321692D%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-favorite.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-favorite.png	(from https://www.dana.id/personal/digital-wallet)
06:54:12	78692/78692	---M--	200	added ('OK')	image/png	etag:%22235464EA3B5915E94D43E79A686DCAD6%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-group.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-group.png	(from https://www.dana.id/personal/digital-wallet)
06:54:12	33981/33981	---M--	200	added ('OK')	image/png	etag:%222BBC4C22FB0DDA62C7DEF0451BA42FA6%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-bi.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/send-money/send-money-bi.png	(from https://www.dana.id/personal/digital-wallet)
06:54:12	989506/989506	---M--	200	added ('OK')	image/png	etag:%226FC8E855CB493817F957892966410507%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-hero.png	(from https://www.dana.id/personal/digital-wallet)
06:54:12	52891/52891	---M--	200	added ('OK')	image/png	etag:%22F4BD42A3118B42D8F9AF3888BA7CB6B0%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-device.png	(from https://www.dana.id/personal/digital-wallet)
06:54:12	154789/154789	---M--	200	added ('OK')	image/png	etag:%2266020F5ACEA05DA24BA7BDEE661DB151%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-anywhere.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/request-money-anywhere.png	(from https://www.dana.id/personal/digital-wallet)
06:54:13	240719/240719	---M--	200	added ('OK')	image/png	etag:%22EFE26B83A9C277F631B5E22A6FECAFDB%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/split-bill.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/request-money/split-bill.png	(from https://www.dana.id/personal/digital-wallet)
06:54:13	1311854/1311854	---M--	200	added ('OK')	image/png	etag:%222AC2DB8411127DDA201F3137C80BBABE%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-hero.png	(from https://www.dana.id/personal/digital-wallet)
06:54:13	45400/45400	---M--	200	added ('OK')	image/png	etag:%22B6A6F658AA4B1316F88AA35A08F676D7%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-device.png	(from https://www.dana.id/personal/digital-wallet)
06:54:13	174976/174976	---M--	200	added ('OK')	image/png	etag:%22B5E10FFB2D0D89A80E8A5F84FB092C7E%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-anyone.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-anyone.png	(from https://www.dana.id/personal/digital-wallet)
06:54:14	97596/97596	---M--	200	added ('OK')	image/png	etag:%22B5F8B8CD784C14CB0947E239A5B92192%22	https://a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-even.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/digital-wallets/dana-kaget/dana-kaget-even.png	(from https://www.dana.id/personal/digital-wallet)
06:54:14	353/353	---M-Z	200	added ('OK')	application/javascript	etag:W/%22161-192b967ce68%22	https://www.dana.id/webAssets/build/_shared/chunk-ZDGH4APG.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-ZDGH4APG.js	(from https://www.dana.id/personal/digital-wallet)
06:54:14	660/660	---M-Z	200	added ('OK')	application/javascript	etag:W/%22294-191911ec6d8%22	https://www.dana.id/webAssets/build/_shared/chunk-KOBNSKZC.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-KOBNSKZC.js	(from https://www.dana.id/personal/digital-wallet)
06:54:14	2544/2544	---M-Z	200	added ('OK')	application/javascript	etag:W/%229f0-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_shared/chunk-QZD6L2NG.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-QZD6L2NG.js	(from https://www.dana.id/personal/digital-wallet)
06:54:14	1548/1548	---M-Z	200	added ('OK')	application/javascript	etag:W/%2260c-191911ec6d8%22	https://www.dana.id/webAssets/build/_shared/chunk-TWRYM6K7.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-TWRYM6K7.js	(from https://www.dana.id/personal/digital-wallet)
06:54:15	640/640	---M-Z	200	added ('OK')	application/javascript	etag:W/%22280-191911ec6d8%22	https://www.dana.id/webAssets/build/_shared/chunk-IV7CUIUV.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-IV7CUIUV.js	(from https://www.dana.id/personal/digital-wallet)
06:54:15	8615/8615	---M-Z	200	added ('OK')	application/javascript	etag:W/%2221a7-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__default/personal/digital-wallet-262FJB6R.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__default/personal/digital-wallet-262FJB6R.js	(from https://www.dana.id/personal/digital-wallet)
06:54:15	4371/4371	---M-Z	200	added ('OK')	text/css	etag:W/%221113-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-T64DVGXU.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-T64DVGXU.css	(from https://www.dana.id/personal/finance)
06:54:16	1970/1970	---M-Z	200	added ('OK')	text/css	etag:W/%227b2-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-FUSFUIKZ.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-FUSFUIKZ.css	(from https://www.dana.id/personal/finance)
06:54:16	2405/2405	---M-Z	200	added ('OK')	text/css	etag:W/%22965-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-RDIJRU7W.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-RDIJRU7W.css	(from https://www.dana.id/personal/finance)
06:54:16	690/690	---M-Z	200	added ('OK')	text/css	etag:W/%222b2-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-3C7HUWRF.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-3C7HUWRF.css	(from https://www.dana.id/personal/finance)
06:54:17	41054/41054	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:16%20GMT	https://www.dana.id/personal/finance?lng=en	C:/My%20Web%20Sites/danaaa/www.dana.id/personal/finance6dc5.html	(from https://www.dana.id/personal/finance)
06:54:17	1032214/1032214	---M--	200	added ('OK')	image/png	etag:%22C337EEA5D3A7F318D7B0019FDB6F6376%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-image.png	(from https://www.dana.id/personal/finance)
06:54:17	198762/198762	---M--	200	added ('OK')	image/png	etag:%227891AFA8ABF63BA319038DCB98B0BB0C%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-device.png	(from https://www.dana.id/personal/finance)
06:54:17	1625/1625	---M--	200	added ('OK')	image/png	etag:%22619E055DD48A98A39A909E9E9101D0B1%22	https://a.m.dana.id/resource/danaweb-v2/cicil-unipin.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-unipin.png	(from https://www.dana.id/personal/finance)
06:54:18	159650/159650	---M--	200	added ('OK')	image/png	etag:%22DDB9D100273DE3164A16389E8FCD5425%22	https://a.m.dana.id/resource/danaweb-v2/cicil-codashop.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-codashop.png	(from https://www.dana.id/personal/finance)
06:54:18	22020/22020	---M--	200	added ('OK')	image/png	etag:%22A8D15C1C503CCF5E54FBD9D9EDC96095%22	https://a.m.dana.id/resource/danaweb-v2/cicil-familymart.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-familymart.png	(from https://www.dana.id/personal/finance)
06:54:18	52389/52389	---M--	200	added ('OK')	image/png	etag:%229DDB0B77D5D416A075D5A504987DEF18%22	https://a.m.dana.id/resource/danaweb-v2/cicil-blibli.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-blibli.png	(from https://www.dana.id/personal/finance)
06:54:18	37998/37998	---M--	200	added ('OK')	image/png	etag:%22EB20BAB1B2A3640137FEFD1AD8CE15A2%22	https://a.m.dana.id/resource/danaweb-v2/cicil-kopken.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-kopken.png	(from https://www.dana.id/personal/finance)
06:54:18	31913/31913	---M--	200	added ('OK')	image/png	etag:%22F413BE1CBD54667DC8378FFA45C315C1%22	https://a.m.dana.id/resource/danaweb-v2/cicil-auntieanne.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-auntieanne.png	(from https://www.dana.id/personal/finance)
06:54:19	49690/49690	---M--	200	added ('OK')	image/png	etag:%226D6A659287525C40D940475BFE7636C6%22	https://a.m.dana.id/resource/danaweb-v2/cicil-jumpstart.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/cicil-jumpstart.png	(from https://www.dana.id/personal/finance)
06:54:19	297377/297377	---M--	200	added ('OK')	image/png	etag:%228948964CA7BD190D43614B463432D4B8%22	https://a.m.dana.id/resource/danaweb-v2/finance-section-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-section-image-2.png	(from https://www.dana.id/personal/finance)
06:54:19	1006578/1006578	---M--	200	added ('OK')	image/png	etag:%22319A1D3E9464876A2BDD7DCC57568B57%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-2-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-2-image.png	(from https://www.dana.id/personal/finance)
06:54:19	224111/224111	---M--	200	added ('OK')	image/png	etag:%228B45FAE57A3E23F73A1BECCB8F1D413A%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-2-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-2-device.png	(from https://www.dana.id/personal/finance)
06:54:20	122669/122669	---M--	200	added ('OK')	image/png	etag:%2294E9AF3A201077198BC3E4B4BF1F965B%22	https://a.m.dana.id/resource/danaweb-v2/finance-section-2-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-section-2-image.png	(from https://www.dana.id/personal/finance)
06:54:20	130404/130404	---M--	200	added ('OK')	image/png	etag:%22AE817465F89B73F5DDEDF110034EFA60%22	https://a.m.dana.id/resource/danaweb-v2/finance-section-2-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-section-2-image-2.png	(from https://www.dana.id/personal/finance)
06:54:20	973888/973888	---M--	200	added ('OK')	image/png	etag:%223ADC90C3F5D48BBC1440B572F7406EB3%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-4-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-4-image.png	(from https://www.dana.id/personal/finance)
06:54:20	215167/215167	---M--	200	added ('OK')	image/png	etag:%2203CC06862F6E958CCEF979EF8EF34164%22	https://a.m.dana.id/resource/danaweb-v2/finance-hero-4-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-hero-4-device.png	(from https://www.dana.id/personal/finance)
06:54:20	140450/140450	---M--	200	added ('OK')	image/png	etag:%22A09DFC666F104FE5E4DBC048DE8202DD%22	https://a.m.dana.id/resource/danaweb-v2/finance-section-4-image-1.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-section-4-image-1.png	(from https://www.dana.id/personal/finance)
06:54:21	125336/125336	---M--	200	added ('OK')	image/png	etag:%22CDB3D15A63F5BFC486592865DFAF03E9%22	https://a.m.dana.id/resource/danaweb-v2/finance-section-4-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/finance-section-4-image-2.png	(from https://www.dana.id/personal/finance)
06:54:21	825/825	---M-Z	200	added ('OK')	application/javascript	etag:W/%22339-191911ec6d8%22	https://www.dana.id/webAssets/build/_shared/chunk-GBHMFBGB.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-GBHMFBGB.js	(from https://www.dana.id/personal/finance)
06:54:21	898/898	---M-Z	200	added ('OK')	application/javascript	etag:W/%22382-191911ec6d8%22	https://www.dana.id/webAssets/build/_shared/chunk-F4X3PPBX.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-F4X3PPBX.js	(from https://www.dana.id/personal/finance)
06:54:21	9302/9302	---M-Z	200	added ('OK')	application/javascript	etag:W/%222456-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__default/personal/finance-CVUWR7KC.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__default/personal/finance-CVUWR7KC.js	(from https://www.dana.id/personal/finance)
06:54:22	705/705	---M-Z	200	added ('OK')	text/css	etag:W/%222c1-1926cc38d40%22	https://www.dana.id/webAssets/build/_assets/index-NQL7WKW2.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-NQL7WKW2.css	(from https://www.dana.id/personal/lifestyle)
06:54:22	42019/42019	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:22%20GMT	https://www.dana.id/personal/lifestyle?lng=id	C:/My%20Web%20Sites/danaaa/www.dana.id/personal/lifestylee08d.html	(from https://www.dana.id/personal/lifestyle)
06:54:22	965385/965385	---M--	200	added ('OK')	image/png	etag:%2231EB8A6C9952AC3BEB1C9C20FF73A199%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:22	246794/246794	---M--	200	added ('OK')	image/png	etag:%22122B4CCBBB1843EE1FE21AD1B98A99E3%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-device.png	(from https://www.dana.id/personal/lifestyle)
06:54:23	133938/133938	---M--	200	added ('OK')	image/png	etag:%221A991903CEDD7188CFEC2BC250A8F53A%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-section-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-section-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:23	496512/496512	---M--	200	added ('OK')	image/png	etag:%22CF250F423E7055A42B57F22CDF143AD5%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-section-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-section-image-2.png	(from https://www.dana.id/personal/lifestyle)
06:54:23	1135867/1135867	---M--	200	added ('OK')	image/png	etag:%221D19D3938B9D33E3C31E366F657E9BF7%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-2-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-2-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:23	285839/285839	---M--	200	added ('OK')	image/png	etag:%2249E2DDE7B7F6BDB5EE89937F2A8B411E%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-2-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-2-device.png	(from https://www.dana.id/personal/lifestyle)
06:54:24	105662/105662	---M--	200	added ('OK')	image/png	etag:%22F0F21AF7E9687105C7F02B18459CFA9A%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-section-2-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-section-2-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:24	1166131/1166131	---M--	200	added ('OK')	image/png	etag:%222775B050CB4CCA6CD3F42ECF732DE528%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-3-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-3-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:24	438063/438063	---M--	200	added ('OK')	image/png	etag:%223E37D277123C560E02370D4090A3D392%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-3-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-3-device.png	(from https://www.dana.id/personal/lifestyle)
06:54:24	150669/150669	---M--	200	added ('OK')	image/png	etag:%22C77EA25A72A2E30DEF9A07EA222D092D%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-section-3-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-section-3-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:25	155849/155849	---M--	200	added ('OK')	image/png	etag:%2247305C8781D8E2BFA58175F62F196DA2%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-section-3-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-section-3-image-2.png	(from https://www.dana.id/personal/lifestyle)
06:54:25	514976/514976	---M--	200	added ('OK')	image/png	etag:%220725A553DAAA21256FE4724F590B343C%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-4-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-4-image.png	(from https://www.dana.id/personal/lifestyle)
06:54:25	1211894/1211894	---M--	200	added ('OK')	image/png	etag:%22F04D9CB593E5E6A468BC8F5053DDC447%22	https://a.m.dana.id/resource/danaweb-v2/lifestyle-hero-4-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/lifestyle-hero-4-device.png	(from https://www.dana.id/personal/lifestyle)
06:54:25	6071/6071	---M-Z	200	added ('OK')	application/javascript	etag:W/%2217b7-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__default/personal/lifestyle-QCR5FFQQ.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__default/personal/lifestyle-QCR5FFQQ.js	(from https://www.dana.id/personal/lifestyle)
